program_name,company_name,program_id,category,reward,status,asp
【予算上限あり】メンズ脱毛専門クリニックなら信頼の施術で評判の【ダビデクリニック新宿】,ダビデクリニック新宿,,,"WEBからの来院予約後、初回来店 5,922円（税込）",,afb
子供服のUSEDファッションサイト【キャリーオン】,株式会社カイタックファミリー,13000,マタニティー・ベビー 株式会社カイタックファミリー 子供服のUSEDファッションサイト【キャリーオン】,初回購入 25.3％（税込）,未提携,afb
訳あり商品をお得に購入！【ロスオフ】商品購入プロモーション,株式会社バトラ,13001,食品・産直品 株式会社バトラ 訳あり商品をお得に購入！【ロスオフ】商品購入プロモーション,商品購入 1.1％（税込） ※リピート購入OK,未提携,afb
たっぷり30GB【ahamo(アハモ)】新規回線開通,株式会社NTTドコモ,,,"新規回線開通完了 新規・MNP成果のみ 3,300円（税込）",,afb
ポストに届くお花の定期便【Bloomee ブルーミー】,株式会社Crunch Style,,,"・新規ユーザーによるWEB申込後、30日以内の1回目の支払完了時点 ・体験プラン、レギュラープラン、プレミアムプランの申込 1,870円（税込）",,afb
【BeYourLover】ラブグッズ・大人のおもちゃ通販ショップ,株式会社BEYOURLOVER,13033,成人向け商品 株式会社BEYOURLOVER 【BeYourLover】ラブグッズ・大人のおもちゃ通販ショップ,商品購入 16.5％（税込） ※リピート購入OK ※ポイント付与上限：商品単価の10％まで,未提携,afb
＜黒石奈央子監修＞日本発！電動アイクリーム【LOWANステムアイクリーム】,株式会社LOWAN,,,"初回購入 4,230円（税込）",,afb
大人かわいいプチプラアクセサリー通販ブランド【ChooMia（チュミア）】,PerCoRe合同会社,13053,眼鏡・時計・小物 PerCoRe合同会社 大人かわいいプチプラアクセサリー通販ブランド【ChooMia（チュミア）】,商品購入 11％（税込） ※リピート購入OK ※ポイント付与上限：購入額の10％まで,未提携,afb
【ZEN GOLF RANGE】インドアゴルフで劇的スコア＆フォーム改善。超高精度データ計測＆分析が出来る！,ツリーベル株式会社,,,"WEB申込後、体験レッスン完了 8,461円（税込）",,afb
完全マンツーマンの英会話スクール【MeRISE英会話（ミライズ）】,MeRISE株式会社,,,"WEB申込後、体験レッスン完了 ┗コース未定 5,500円（税込） ┗コーチング：5,500円(税込)┗通学英会話：5,500円(税込)┗オンライン英会話：5,500円(税込)",,afb
発音専門のオンライン英語コーチング【ハツオン】,MeRISE株式会社,,,"WEB申込後、無料体験レッスン完了 11,000円（税込）",,afb
こころ整骨院・整体院/ココロカラダメディカル,株式会社givers,13069,ボディケア 株式会社givers こころ整骨院・整体院/ココロカラダメディカル,"WEB予約後、初回来院 2,961円（税込） ※初回受診が成果対象であるため、 「初診」「初回」などの記載が無いコースを選択された場合は成果発生致しません。 「お怪我をされた方はこちら（転んだ、打った、捻った等）」 「2回目以降の方はこちら",未提携,afb
【産直お取り寄せＮセレクト】,データトレード株式会社,13073,食品・産直品 データトレード株式会社 【産直お取り寄せＮセレクト】,商品購入完了 4.07％（税込）,未提携,afb
オンラインフィットネス【mamaトレ】,株式会社Send Feelings,,,"会員登録後、新規入会 5,500円（税込）",,afb
シワ改善・美白を叶える薬用美容液ファンデーション【qiolo-キオロ-】,株式会社AND THE SOIL,,,"初回購入 1,268円（税込）",,afb
女性のニオイケア専用石鹸【BANANA LEAF（バナナリーフ）】新規商品購入,cocci株式会社,,,"新規商品購入 1,691円（税込）",,afb
【ピュアリオ歯科】自宅で簡単にできるマウスピース矯正「インビザライン」,医療法人ピュアスマイル,,,"WEB予約後、初回来院 22,380円（税込） 成果承認対象医院は【田町三田院】のみとなります",,afb
【ペロリコドッグフード ライト】低カロリーと美味しさを叶えたプレミアムケアドッグフード,株式会社レティシアン,12894,動物・ペット 株式会社レティシアン 【ペロリコドッグフード ライト】低カロリーと美味しさを叶えたプレミアムケアドッグフード,"新規顧客様からの初回購入 3,300円（税込）",未提携,afb
日本全国の資格・講座一括資料請求【BrushUP学び】,株式会社パセリ,,,初回資料請求 845円（税込）,,afb
フィットネスインフルエンサー「エドワード加藤」プロデュースのプロテイン【protein-LYFT】,株式会社LYFT,12918,筋肉サプリ・プロテイン 株式会社LYFT フィットネスインフルエンサー「エドワード加藤」プロデュースのプロテイン【protein-LYFT】,初回購入 880円（税込）,未提携,afb
目元とまつ毛を1本でケアできるまつ毛美容液【jumel-ジュメル-】,株式会社AND THE SOIL,,,"定期コース初回購入 1,268円（税込） ※電話ルートでの申込は成果発生致しません",,afb
オンラインで東大生が指導【東大毎日塾】,株式会社スタディクラウド,,,"無料体験参加完了 8,461円（税込）",,afb
浮気調査のご相談は【総合探偵社MJリサーチ】新規ご相談,株式会社MJリサーチ,,,"新規ご相談申し込み 11,000円（税込）",,afb
【クリーニングモンスター】（衣服）自宅から送るだけ宅配クリーニング,株式会社シルキードライ,12949,その他 株式会社シルキードライ 【クリーニングモンスター】（衣服）自宅から送るだけ宅配クリーニング,"WEB新規申込後、30日以内のクリーニング希望商品の到着 1,650円（税込）",未提携,afb
【クリーニングモンスター】（布団）宅配ふとんクリーニング,株式会社シルキードライ,13180,その他 株式会社シルキードライ 【クリーニングモンスター】（布団）宅配ふとんクリーニング,"新規顧客様からのWEB申込後、30日以内のクリーニング希望商品の到着 1,650円（税込）",未提携,afb
メンズ脱毛【レジーナクリニックオム】,レジーナクリニックオム,12761,医療脱毛（メンズ） レジーナクリニックオム メンズ脱毛【レジーナクリニックオム】,"WEBからの無料カウンセリング予約後、来院完了 11,000円（税込）",未提携,afb
水素トリートメントでサロン仕上げのホームケア【H2 ONEST（エイチツーオネスト）】,株式会社ONEST,,,"初回購入 4,400円（税込）",,afb
【メンズライフクリニック】包茎治療,メンズライフクリニック,,,"WEB申込後、初回来院 21,153円（税込）",,afb
【表参道メディカルクリニック】ピコレーザー,株式会社プレミアム,,,"WEB申込後、来店 11,845円（税込）",,afb
100％有機野菜をお届けする定期宅配サービス【ビオ・マルシェ】,株式会社ビオ・マーケット,12784,食材宅配 株式会社ビオ・マーケット 100％有機野菜をお届けする定期宅配サービス【ビオ・マルシェ】,"お試しセット申込完了 2,537円（税込）",未提携,afb
獣医師推奨！【GRANDS】無添加グレインフリーキャットフード,GRANDS株式会社,,,"初回購入2,200円（税込） ┗定期便：2,200円(税込)┗初回サンプル：2,200円(税込)",,afb
SHIFT TERAS CAMPUSプログラミングコース（旧DMM WEBCAMP学習コース）,株式会社インフラトップ,,,"新規無料体験申し込み 1,100円（税込） 新規無料相談 1,100円（税込） 契約：11,000円(税込)",,afb
塗るメンズ用フェロモン香水【LAGNET（ラグネット）】,ホーイズム株式会社,,,"初回購入 2,537円（税込）",,afb
鉄道模型買取なら全国対応の【鉄道模型高く売れるドットコム】,株式会社マーケットエンタープライズ,12720,買取 株式会社マーケットエンタープライズ 鉄道模型買取なら全国対応の【鉄道模型高く売れるドットコム】,"買取完了 ※リピートOK 2,876円（税込）",未提携,afb
楽器の高価買取は相場がすぐわかる【楽器高く売れるドットコム】,株式会社マーケットエンタープライズ,12719,買取 株式会社マーケットエンタープライズ 楽器の高価買取は相場がすぐわかる【楽器高く売れるドットコム】,"買取完了 ※リピートOK 2,537円（税込）",未提携,afb
"事務手数料無料！月間容量制限なし月額1,529円～【VisionWiMAX】",株式会社ビジョン,12593,"プロバイダ 株式会社ビジョン 事務手数料無料！月間容量制限なし月額1,529円～【VisionWiMAX】","新規顧客様のWEB申込後の開通完了 7,700円（税込）",未提携,afb
産後ママのための笑顔と元気のサプリメント【ベルタママリズム】,株式会社BELTA,,,"初回購入 2,200円（税込）",,afb
"【afb限定】【AiR-Wi-Fi】業界最安月額1,780円～！縛りなしでも最安値！",株式会社FREEDiVE,12638,"プロバイダ 株式会社FREEDiVE 【afb限定】【AiR-Wi-Fi】業界最安月額1,780円～！縛りなしでも最安値！","WEB申込後の開通完了 縛りなしプラン：1,650円(税込)縛りなし低容量プラン：1,650円(税込)縛りありプラン：3,300円(税込)縛りあり低容量プラン：1,650円(税込)",未提携,afb
【法人・事業者様向け】採用・人事担当の方の強い味方！【ドラEVER】,株式会社ドラEVER,,,"WEBからの掲載問合せ完了 8,461円（税込）",,afb
ホワイトニング歯磨きジェル【TaVaTeee（タヴァティー）】,株式会社ライフムーブ,,,"初回購入 1,100円（税込）",,afb
「鬼滅の刃特集号でカラダにいいもの対象受賞」SNSで話題爆発の【ベルミス(BELMISE)スリムタイツ】,株式会社ファストノット,,,"初回購入 1,650円（税込）",,afb
おしゃれなカーテン・インテリアが豊富な通販サイト【MUTUKI】,株式会社ハルミ,12679,家具・インテリア 株式会社ハルミ おしゃれなカーテン・インテリアが豊富な通販サイト【MUTUKI】,商品購入 4.18％（税込） ※リピート購入可 ※オプション商品分の成果報酬は後日成果追加させていただきます,未提携,afb
痩身サロン【BELINDA（ベリンダ）】,株式会社スマイルプロジェクト,,,"WEB申込後、新規来院 8,461円（税込）",,afb
【ZEUS WiFi（ゼウスワイファイ）】今だけ2980円/月～。大容量100Gの神コスパ！,株式会社HUMAN LIFE,,,"新規WEB申込後、60日以内の利用開始 ┗縛り有りプラン：5,922円(税込)┗縛り無しプラン：1,691円(税込)",,afb
【おいくら】高く売れるお店が見つかる！かんたん比較,株式会社マーケットエンタープライズ,12716,買取 株式会社マーケットエンタープライズ 【おいくら】高く売れるお店が見つかる！かんたん比較,一括査定申込 ※リピートOK 253円（税込）,未提携,afb
カメラ・レンズ高価買取なら全国対応の【カメラ高く売れるドットコム】,株式会社マーケットエンタープライズ,12718,買取 株式会社マーケットエンタープライズ カメラ・レンズ高価買取なら全国対応の【カメラ高く売れるドットコム】,"買取完了 ※リピートOK 2,876円（税込）",未提携,afb
オーディオ高価買取ならお任せください！【オーディオ高く売れるドットコム】,株式会社マーケットエンタープライズ,12717,買取 株式会社マーケットエンタープライズ オーディオ高価買取ならお任せください！【オーディオ高く売れるドットコム】,"買取完了 ※リピートOK 2,876円（税込）",未提携,afb
【afb限定】【CLOUD AiR-PAD（クラウドエアーパッド）】3キャリア繋がる法人様限定クラウドSIM型タブレット,株式会社FREEDiVE,,,"WEBからの見積申込後、新規契約 3,383円（税込） 法人：3,383円(税込)個人：3,383円(税込)",,afb
業界最大級の総合買取サービス【高く売れるドットコム】,株式会社マーケットエンタープライズ,,,買取完了 ※リピートOK 845円（税込）,,afb
圧倒的神コスパ海外専用WiFi【ZEUS WiFi for Global】,株式会社HUMAN LIFE,14943,プロバイダ 株式会社HUMAN LIFE 圧倒的神コスパ海外専用WiFi【ZEUS WiFi for Global】,"新規WEB申込後、60日以内の利用開始 1,430円（税込） ※ポイント付与上限：1300円まで",未提携,afb
ムスク香る！薬用ボディスクラブ【LAGNET BUBBLE SCRUB】,ホーイズム株式会社,,,"初回定期購入 2,537円（税込）",,afb
介護業界に特化した転職支援サービス 【レバウェル介護】,レバレジーズ株式会社,,,"無料会員登録 5,500円（税込） 正社員：5,922円(税込)その他_常勤_若年_首都圏：5,922円(税込)介護福祉士_常勤_その他_首都圏：5,922円(税込)介護福祉士_その他_その他_首都圏：5,922円(税込)その他_その他_そ",,afb
獣医師推奨！【GRANDS（グランツ）】グレインフリーのプレミアムドッグフード,GRANDS株式会社,,,"初回購入 4,230円（税込）",,afb
スマホ買取どこで売るか迷ったら【スマホ高く売れるドットコム】,株式会社マーケットエンタープライズ,,,"査定初回申込後、30日以内の買取完了 1,691円（税込）",,afb
PC/スマホを売るなら【パソコン高く売れるドットコム】,株式会社マーケットエンタープライズ,,,"査定初回申込後、30日以内の買取完了 2,537円（税込）",,afb
家電を売るなら【家電高く売れるドットコム】,株式会社マーケットエンタープライズ,,,"査定初回申込後、30日以内の買取完了 1,268円（税込）",,afb
美容機器を売るなら【美容高く売れるドットコム】,株式会社マーケットエンタープライズ,,,"査定初回申込後、30日以内の買取完了 1,268円（税込）",,afb
今までになかった医薬部外品デオドラントジェル【sinai（シナイ）】,株式会社クロコス,,,"定期コース新規購入後30日以内の入金 1,100円（税込）",,afb
ふっくら手肌を取り戻すジェルオイル【Sirojamシロジャム】定期コース新規購入,株式会社クロコス,,,"定期コース新規購入後30日以内の入金 1,100円（税込）",,afb
毛穴レス！透明素肌実感！！【mamacosmeクレンジングバーム】,株式会社ママコスメ,,,"初回購入 1,100円（税込）",,afb
探さずに出会える！パーソナライズA.I.婚活【バチェラーデート】,株式会社バチェラーデート,,,"無料登録完了 ※登録完了し、日程を選択した時点で成果対象 男性 1,538円（税込） 女性：770円(税込)男性有料：3,845円(税込)",,afb
【30日無料お試し】新作マンガも定番マンガも選び放題【コミック.jp】,株式会社エムティーアイ,,,"30日間の新規無料お試し登録 1,141円（税込）",,afb
ICL（眼内コラマーレンズ）・レーシック・白内障治療は【先進会眼科】,医療法人先進会,,,"新規申し込み 35,200円（税込）",,afb
国際基準の英語レッスンはじめよう!【Global Step Academy オンラインスクール】,株式会社GSA Online,,,"WEB体験予約後、14日以内の受講完了 3,300円（税込） ※新規ユーザーのみ対象",,afb
全国に100店舗以上あるブライダルエステ専門店【セレブリティハウス】,株式会社T2B,,,"WEB予約後、初回来店 4,653円（税込）",,afb
"《最大報酬額30,000円以上》60日間試し寝できる高級羽毛布団【和雲】",株式会社和雲,12295,"家具・インテリア 株式会社和雲 《最大報酬額30,000円以上》60日間試し寝できる高級羽毛布団【和雲】",初回購入 2.53％（税込）,未提携,afb
浮気相談の件数3万人以上！浮気調査の探偵事務所なら【ラビット探偵社】,株式会社ALL&ソリューションズ,,,"浮気調査問い合わせのオンライン申し込み 15,230円（税込） ※浮気調査以外の項目は成果対象外になります",,afb
浜名湖ウナギや三ヶ日みかんなど旬の恵みをお届けする通販サイト【浜名湖産直マーケット】,株式会社クライマワークス,12522,食品・産直品 株式会社クライマワークス 浜名湖ウナギや三ヶ日みかんなど旬の恵みをお届けする通販サイト【浜名湖産直マーケット】,商品購入 6.71％（税込） ※リピート購入成果対象 ※ポイント付与上限：商品単価の10％まで,未提携,afb
【神戸フランツ】スイーツギフトやプレゼントのオンラインショッピング,フランツ株式会社,12515,食品・産直品 フランツ株式会社 【神戸フランツ】スイーツギフトやプレゼントのオンラインショッピング,初回購入 7.48％（税込） ※ポイント付与上限：購入額の6.8％まで,未提携,afb
有機野菜・無添加食品の宅配ネットスーパー【らでぃっしゅぼーや】初回購入,らでぃっしゅぼーや_宅配ネットスーパー,12296,食材宅配 らでぃっしゅぼーや_宅配ネットスーパー 有機野菜・無添加食品の宅配ネットスーパー【らでぃっしゅぼーや】初回購入,"お試しセット初回購入 1,691円（税込）",未提携,afb
ブライダルエステの専門サロン【ヴァンベール】,株式会社ビ・メーク,12478,その他エステサロン 株式会社ビ・メーク ブライダルエステの専門サロン【ヴァンベール】,"WEB申込み後30日以内の新規来店完了 4,583円（税込）",未提携,afb
東北のお肉や牛タン・冷麺の通販サイト【やまなか家】,株式会社KYフーズ,12460,食品・産直品 株式会社KYフーズ 東北のお肉や牛タン・冷麺の通販サイト【やまなか家】,商品購入(リピート購入可) 11％（税込） ▼ポイントサイト様成果条件 新規商品購入 ※2025年6月1日～,未提携,afb
プチプラのフィットネス・ヨガウェア通販サイト【LEANY（レニー）】,株式会社ECP,12457,レディースファッション 株式会社ECP プチプラのフィットネス・ヨガウェア通販サイト【LEANY（レニー）】,商品購入後、支払い完了(リピート購入も対象です) 11％（税込）,未提携,afb
女性専門発毛治療は【スマイルAGAクリニック】,株式会社アートメディカルサービス,,,"新規WEB予約後の、来院完了 12,691円（税込）",,afb
＜環境省認定＞パソコンの無料回収（処分・廃棄）サービス【リネットジャパンリサイクル】,リネットジャパングループ株式会社,,,初回申込 385円（税込）,,afb
既卒・第二新卒・フリーターの就職を徹底サポート【ネットビジョンアカデミー】,アクサス株式会社,,,"WEB申込後、説明会参加 25,383円（税込）",,afb
夜行バス・高速バスの予約サイト【バスブックマーク】,リンクオブマインド株式会社,12439,高速バス リンクオブマインド株式会社 夜行バス・高速バスの予約サイト【バスブックマーク】,予約後、90日以内の乗車完了 3.3％（税込）,未提携,afb
クチコミ・評価で探せるふるさと納税サイト 【ふるさと納税ニッポン！】,アイハーツ株式会社,,,納税完了 337円（税込）,,afb
合宿免許の【マイライセンス】,株式会社日本教育機器販売関東,,,"WEBからの新規仮申込後、入校完了 19,230円（税込） 普通車以外（普通二輪・大型二輪・トラックなど）の入校完了 12,691円(税込) ※普通車以外の成果については、追って成果報酬金額の変更が入ります。",,afb
【高価特別単価実施中】全国店舗展開！駅前AGAクリニック,有限会社インテグラル,,,"新規顧客のWEB予約後来院完了 6,768円（税込）",,afb
小型犬の健康にこだわったやさしいドッグフード【このこのごはん】,株式会社ゆずず,,,"初回購入 1,527円（税込）",,afb
霧島天然水【のむシリカ】定期購入,株式会社Qvou,12384,その他飲料 株式会社Qvou 霧島天然水【のむシリカ】定期購入,"新規購入 3,891円（税込）",未提携,afb
美容整形・美容皮膚科【TAクリニック】,TAクリニック,,,"WEB申込後、来店完了 ※施術ごとに単価とLPが異なります※ 鼻 整形：22,845円(税込) ヒアルロン酸：16,922円(税込) クマ取り：18,615円(税込) 人中：19,883円(税込) 二重・糸リフト・豊胸：27,922円(税込",,afb
ビジネス特化型オンライン英会話【Bizmates（ビズメイツ）】,ビズメイツ株式会社,12351,語学・留学 ビズメイツ株式会社 ビジネス特化型オンライン英会話【Bizmates（ビズメイツ）】,"無料会員登録後、30日以内の体験レッスン受講完了 2,362円（税込）",未提携,afb
体型維持と健康な関節をサポートするおやつ【このこのおやつじゅれ】,株式会社ゆずず,,,"初回購入 1,527円（税込）",,afb
溶岩ホットヨガスタジオ【AMI-IDA（アミーダ）】,TSCホリスティック株式会社,14023,フィットネス TSCホリスティック株式会社 溶岩ホットヨガスタジオ【AMI-IDA（アミーダ）】,"WEBからの体験レッスン予約後、入会 7,856円（税込）",未提携,afb
デリケート肌にも使える妊娠線クリーム【mitera organics】,natural tech株式会社,12691,マタニティー・ベビー natural tech株式会社 デリケート肌にも使える妊娠線クリーム【mitera organics】,"初回購入 2,115円（税込） mitera単品購入：2,115円(税込)miteramamaru：2,115円(税込)",未提携,afb
【絵本のサブスク】お子様にあった中古絵本を毎月3冊お届け！,株式会社ADrim,,,"入会完了 1,691円（税込）",,afb
IGA LAB　ドクターズコスメで毛穴対策スキンケア【ENRICH C SERUM(エンリッチCセラム)】,株式会社Cosmee,,,"初回購入 2,200円（税込）",,afb
【もつ鍋一藤】100年続くもつ鍋。目指したのは、心に残るもつ鍋,Small company株式会社,12271,食品・産直品 Small company株式会社 【もつ鍋一藤】100年続くもつ鍋。目指したのは、心に残るもつ鍋,商品購入 10.12％（税込）,未提携,afb
東京・大阪・名古屋のハウス・エアコンクリーニングは【ハートクリーニング】,株式会社DIC,12153,その他 株式会社DIC 東京・大阪・名古屋のハウス・エアコンクリーニングは【ハートクリーニング】,"初回申込完了後、作業完了 1,691円（税込） ※ポイントサイト：初回申込完了後、作業完了 1,691円(税込) （ポイント付与上限：なし）",未提携,afb
GMOインターネットグループが運営する美容・医療のチケット購入サービス【KIREIPASS（キレイパス）】,GMOくまポン株式会社,12081,美容整形 GMOくまポン株式会社 GMOインターネットグループが運営する美容・医療のチケット購入サービス【KIREIPASS（キレイパス）】,"11,000円（税込）未満のチケット購入の場合：チケット初回購入 845円(税込) 11,000円（税込）以上のチケット購入の場合：チケット初回購入 3,383円(税込) ※月末に単価の変更をいたします。 ※デフォルトは、845円(税込)で",未提携,afb
一般英会話・ビジネス英会話・子ども英会話　全国にスクールを持つ【ECC外語学院】,株式会社ECC,,,"無料体験レッスンの受講完了 7,691円（税込） 下記で上がった場合は月末に単価変更いたします。 <他言語> ・中国語 ・韓国語 ・フランス語 ・イタリア語 ・スペイン語 ・ドイツ語 通常報酬：2,563円(税込)※2021年3月発生成果か",,afb
＜キャッシュバック用＞工事のいらないおうちのWiFi【モバレコAir】,株式会社グッド・ラック,,,"WEB申込後、新規開通完了 6,600円(税込) 【新規提携パートナー報酬アップキャンペーン実施中】 ※2021/6/30までに新規提携のパートナーが対象！",,afb
宅配クリーニング【フランス屋】,株式会社フランス屋本部,12118,その他 株式会社フランス屋本部 宅配クリーニング【フランス屋】,"★報酬アップキャンペーン実施中★ ご注文完了 2,200円（税込） ※2026年6月30日まで ※初回注文のみ ※5点パックは成果対象外",未提携,afb
芸能人ご用達！パーソナルジム・プライベートジムなら【BEYONDビヨンド】,株式会社EDWARD,12119,フィットネス 株式会社EDWARD 芸能人ご用達！パーソナルジム・プライベートジムなら【BEYONDビヨンド】,"WEBからの無料カウンセリング予約後の新規入会完了 28,600円（税込） ▼ポイントサイト用 ⼊会後、返⾦保証期間終了まで（約30日前後） 44,000円(税込)",未提携,afb
初期費用0円、月額費用2980円～スマホの結婚相談所【naco-do】,株式会社いろもの,,,"新規面談予約 2,115円（税込） ※ポイントサイト様は除く 資料請求：686円(税込)",,afb
除毛しながらくすみ吸着！輝くツルピカ肌へ！【ケトリーム】,株式会社ファーストフレンズ,,,"初回購入 1,691円（税込）",,afb
[スマートフォン_LINE登録]プロにおまかせ、自宅で試着。【DROBEドローブ】,株式会社DROBE,12134,レディースファッション 株式会社DROBE [スマートフォン_LINE登録]プロにおまかせ、自宅で試着。【DROBEドローブ】,"初回申込 1,650円（税込） ※ポイントサイトは２回目利用完了 （初回決済完了後、4ヶ月以内に2回目のBOXの受け取りを完了）",未提携,afb
＜機能性表示食品＞海外で730万個販売！ 健康リスクに備えるコレステロール対策サプリ【レイデルポリコサノール10】,株式会社レイデルジャパン,12143,その他健康食品 株式会社レイデルジャパン ＜機能性表示食品＞海外で730万個販売！ 健康リスクに備えるコレステロール対策サプリ【レイデルポリコサノール10】,"初回購入 2,200円（税込）",未提携,afb
挫折させないマンツーマン英会話【ロゼッタストーン・ラーニングセンター】,株式会社リンクアカデミー,,,"・広告主新規（当広告主を初めて利用する方） ・WEBより資料請求・無料体験申込後、90日以内の入会 5,720円（税込）",,afb
200万人の教授実績から生まれたECC独自の学習プログラムに基づく体感レッスン【ECCキッズ】,株式会社ECC,,,"■テーブル制報酬のお知らせ 11月の発生成果から、下記テーブル制を適用させていただきます。 〈変更前〉※2020年10月末日まで 見学説明会予約のWEB申し込み後、来校確認 2,563円（税込） ↓↓↓↓ 〈変更後〉※2020年11月1日～",,afb
本気で話したい方向けの英会話教材【JJ ENGLISHエクササイズ】,株式会社JJイングリッシュ社,12176,学習教材 株式会社JJイングリッシュ社 本気で話したい方向けの英会話教材【JJ ENGLISHエクササイズ】,"商品購入 5,922円（税込） ※ポイント付与上限：商品単価の3％まで 通常盤版：5,922円(税込)DL版：1,691円(税込)",未提携,afb
＜医薬部外品＞男のシワの悩みにオールインワンジェル【オリンプル】,株式会社ユーピーエス,,,"初回購入 1,691円（税込）",,afb
らでぃっしゅぼーやの【おせち】新規商品購入,オイシックス・ラ・大地株式会社(らでぃっしゅぼーや),12229,食品・産直品 オイシックス・ラ・大地株式会社(らでぃっしゅぼーや) らでぃっしゅぼーやの【おせち】新規商品購入,"おせち商品新規購入 2,115円（税込） ポイント付与上限：商品単価の20％まで",未提携,afb
授業がある通信教育！？【東進オンライン学校 小学部・中学部】,株式会社ナガセ,,,"資料請求 1,100円（税込）",,afb
"水道水がミネラル水素水に。月定額3,980円のウォーターサーバー【アクアバンク】",株式会社明和堂,12239,"ウォーターサーバー 株式会社明和堂 水道水がミネラル水素水に。月定額3,980円のウォーターサーバー【アクアバンク】","WEB申込（クレジット決済） 8,000円（税込）",未提携,afb
美容サプリ【Exchange＋(エクスチェンジ) 】,株式会社ストリ,,,"定期コース初回購入 1,015円（税込）",,afb
自宅で気軽に楽しめる出張シェフサービス【シェフくる】,株式会社サックル,12248,食品・産直品 株式会社サックル 自宅で気軽に楽しめる出張シェフサービス【シェフくる】,"予約／コンシェルジュ（問い合わせ）完了 2,537円（税込） 2022年12月1日から下記に変更になります。 予約完了 2,537円（税込）",未提携,afb
妊活期向け和漢素材配合の葉酸サプリ【mitas（ミタス）】,natural tech株式会社,12257,葉酸・妊活 natural tech株式会社 妊活期向け和漢素材配合の葉酸サプリ【mitas（ミタス）】,"初回商品購入 2,115円（税込） ポイント付与上限：500円分まで eyepa：2,537円(税込)mamaco 定期便：2,115円(税込)mamaru 定期便：2,115円(税込)mitas for men 定期便：2,115円(税込",未提携,afb
妊娠期向け葉酸サプリ【mamaru(ママル)】,natural tech株式会社,12258,葉酸・妊活 natural tech株式会社 妊娠期向け葉酸サプリ【mamaru(ママル)】,"初回商品購入 2,115円（税込） ポイント付与上限500円分まで eyepa：2,537円(税込)mamaco単品購入：2,115円(税込)mamaru単品購入：2,115円(税込)mfm：2,115円(税込)mitas単品購入：2,11",未提携,afb
愛犬の健康を第一に考えたプレミアムドッグフード【安心犬活】,株式会社ライフワン,12261,動物・ペット 株式会社ライフワン 愛犬の健康を第一に考えたプレミアムドッグフード【安心犬活】,"新規商品購入 1,100円（税込）",未提携,afb
美容外科クリニック開発　脂肪吸引の術後専門コスメ【DT（ダウンタイム）】,THE CLINIC,12057,ボディケア THE CLINIC 美容外科クリニック開発 脂肪吸引の術後専門コスメ【DT（ダウンタイム）】,"商品購入(リピート購入可) ボディークリーム：3,300円(税込)ボディーローション：3,300円(税込)DT BODY CARE SET：6,600円(税込)",未提携,afb
【Trip Wifi】業界史上初！端末さえあれば基本料金無料で国内外どこでも好きな時に使えるお手軽WiFi,ギミット株式会社,12042,プロバイダ ギミット株式会社 【Trip Wifi】業界史上初！端末さえあれば基本料金無料で国内外どこでも好きな時に使えるお手軽WiFi,"新規顧客様の端末購入完了 2,750円（税込）",未提携,afb
母乳の栄養補給と育児の体調ケアに。産後のお悩みをサポート【mamaco(ママコ)】,natural tech株式会社,,,"初回購入 3,383円（税込） eyepa：2,537円(税込)mamaco単品購入：2,115円(税込)mamaru単品購入：2,115円(税込)mfm：2,115円(税込)mitas単品購入：2,115円(税込)mitera-femin",,afb
【おもちゃのサブスク】子どもの成長に合わせて知育玩具を定期レンタル！！！,株式会社ADrim,,,"新規ユーザーによる契約完了 2,750円（税込）",,afb
ECCこども専門オンラインレッスン【eccオンラインKids】,株式会社ECC,,,"新規登録後,体験レッスン受講完了 1,920円（税込） ※大人成果の場合、2,563円（税込）",,afb
オンライン英会話なら、リーズナブルにどこからでも学べる【ECCオンラインレッスン】,株式会社ECC,,,"新規登録後、体験レッスン受講完了(大人） 2,563円（税込） ※子ども成果の場合、1,920円（税込）",,afb
10秒で、洗顔の常識が変わる。 毛穴メラニンに働きかける 新・ブラシ洗顔。【SHIKARI BRIGHTENING WASH】,株式会社長寿乃里,,,"定期コース初回購入 1,691円（税込）",,afb
ハートクリーニングの【ハウスクリーニング】,株式会社DIC,13454,その他 株式会社DIC ハートクリーニングの【ハウスクリーニング】,"初回申込 2,537円（税込）",未提携,afb
「知力健康」のための、オールインワンサプリメント【Rimenba（リメンバ）】,natural tech株式会社,13394,その他健康食品 natural tech株式会社 「知力健康」のための、オールインワンサプリメント【Rimenba（リメンバ）】,"初回購入 2,537円（税込） ※ポイント付与上限：商品単価の30％まで（1,194円（税抜）） rimenba単品購入：2,537円(税込)Rimenba2ヶ月コース：2,537円(税込)rimenba-eyepaセット購入：5,075円",未提携,afb
"妊活経験者2,000名の声から生まれた男性向け妊活サプリ【mitas for men（ミタスフォーメン）】",natural tech株式会社,14067,"葉酸・妊活 natural tech株式会社 妊活経験者2,000名の声から生まれた男性向け妊活サプリ【mitas for men（ミタスフォーメン）】","※ポイント付与上限：1194円分まで eyepa：2,537円(税込)mamaco：2,115円(税込)mamaru：2,115円(税込)mitas for men 男性向け妊活サプリメント 定期便：2,115円(税込)mitas：2,11",未提携,afb
【ベルシリーズ　着圧レギパン】,2FLAG株式会社,,,"新規商品購入完了 2,115円（税込）",,afb
